Age,Height_cm,Weight_kg,Income
25,168.8,67.2,42091.19
42,164.4,68.3,39003.25
80,162.2,61.8,117909.14
55,169.1,70.3,20083.94
21,163.9,65.6,81942.03
37,164.9,68.0,35715.49
32,180.3,80.4,33296.63
44,181.4,81.0,44386.51
54,167.5,66.4,57347.60
75,179.1,75.4,13702.37
86,168.7,69.3,21132.94
80,167.4,68.0,28358.82
54,172.6,78.9,63726.14
52,164.8,66.3,10000.00
45,167.6,67.7,114259.09
54,179.4,75.6,199142.09
27,172.3,68.2,23968.20
67,172.7,67.1,50272.90
26,168.4,64.9,121861.85
38,167.8,66.7,46083.40
77,170.8,72.9,38167.05
73,175.4,75.1,111694.46
44,172.4,68.4,152762.40
87,174.3,71.1,30086.40
52,157.4,59.1,28927.81
30,163.0,62.7,75788.17
86,165.7,63.3,28222.12
44,173.0,64.5,19941.19
46,172.5,68.2,29177.78
27,174.5,70.1,20041.05
34,167.6,70.8,15519.79
26,170.7,74.1,200000.00
53,182.4,74.2,15408.45
61,170.2,71.8,52160.58
56,157.0,62.8,10000.00
38,173.4,69.9,200000.00
18,178.3,71.4,52509.39
37,178.0,81.0,193618.95
88,167.7,66.9,24319.61
46,168.2,71.7,200000.00
35,175.3,74.0,17391.08
68,171.0,74.6,82501.58
53,173.8,73.9,10000.00
39,166.0,65.1,33023.79
39,172.6,70.1,46949.28
56,166.2,64.6,50028.26
90,168.5,67.5,32267.98
76,162.4,63.1,72056.31
57,164.3,65.9,31173.94
23,160.0,60.3,183750.83
68,159.0,66.0,76713.00
31,163.4,68.9,15034.42
81,173.0,72.7,71777.81
56,171.7,76.3,47472.57
28,175.8,78.6,10000.00
38,166.8,65.9,196423.07
48,159.4,62.4,20025.11
86,172.5,71.3,55277.30
64,169.9,73.6,70565.26
23,169.0,66.0,50760.84
55,162.4,59.1,101124.68
42,167.4,67.2,109403.66
75,174.7,70.7,59278.03
18,161.6,60.2,21146.78
83,157.1,58.7,54747.29
18,171.0,68.9,143848.36
58,164.3,63.9,44428.51
22,175.2,73.1,13380.97
46,167.6,68.3,139655.00
47,162.7,61.6,32931.99
62,171.0,68.5,110303.71
42,169.7,71.8,30456.64
84,169.7,72.7,79217.56
48,162.4,68.7,39398.64
83,178.4,76.5,28541.65
44,165.8,69.4,77613.48
67,180.0,76.9,24479.46
23,158.0,61.3,10425.46
42,176.0,74.7,95548.94
62,173.5,77.5,29626.95
43,167.9,65.8,64504.51
41,158.3,57.7,62264.32
52,170.4,69.9,92126.58
57,157.0,53.4,112270.96
51,166.8,67.0,77407.95
76,175.5,66.6,87259.40
59,168.6,65.6,113373.82
84,168.6,68.2,30712.17
32,179.6,72.5,28627.49
81,170.9,70.9,85468.72
42,181.9,72.9,10774.47
44,167.6,67.2,15953.71
76,177.1,77.5,11112.23
30,168.9,72.0,135360.61
83,172.4,75.9,132655.67
58,164.2,62.1,104937.13
60,171.7,69.5,52047.95
81,172.2,69.1,33255.63
58,170.8,72.6,40686.52
76,157.8,60.4,70404.34
37,177.1,75.2,93390.75
51,172.1,70.9,18344.56
34,173.0,73.5,95057.20
74,180.5,75.6,132015.96
83,169.4,71.2,104108.44
31,174.7,74.2,13096.94
85,175.4,77.0,97371.56
19,168.0,66.7,46580.92
75,170.0,69.5,200000.00
84,164.4,68.2,44551.68
76,152.8,52.6,134823.15
87,164.7,68.8,186710.25
82,160.3,60.9,103812.22
71,159.5,63.4,30515.04
31,165.0,67.8,77190.76
42,186.5,82.9,24216.67
32,161.8,62.9,30196.32
24,173.5,68.2,142388.75
52,156.8,53.6,52187.72
20,172.0,71.3,44121.30
30,174.7,76.8,200000.00
19,162.2,62.6,176741.38
74,165.4,59.4,18979.00
39,163.4,62.7,55220.41
78,173.4,70.7,35156.24
37,172.0,69.9,40296.20
61,175.5,70.9,128694.60
36,168.9,66.3,92363.13
60,159.2,56.3,12028.05
82,162.2,69.3,137998.18
45,160.4,66.8,33186.96
30,163.9,61.6,74296.94
37,165.8,66.1,93105.23
26,166.7,64.9,98717.60
70,168.9,68.0,30140.18
47,156.8,60.2,74606.95
53,175.6,74.6,108517.32
74,171.9,73.9,44573.86
59,167.3,65.6,33278.73
52,166.1,66.3,20312.71
27,166.3,59.0,200000.00
66,167.3,67.7,17074.03
46,173.0,65.6,21792.21
65,168.8,64.6,61956.22
20,171.9,74.7,20544.20
29,170.5,73.6,200000.00
84,165.7,62.9,16831.44
72,158.6,65.5,59424.11
62,179.5,79.5,115321.74
26,174.2,74.3,17032.26
59,178.9,73.3,24406.43
70,166.4,71.9,55906.58
75,172.3,73.4,27833.35
85,165.7,63.5,73309.84
80,174.6,66.2,41147.80
26,181.0,75.1,55309.78
43,180.6,78.8,92649.85
27,170.2,68.9,22846.67
29,175.1,78.1,50378.91
90,173.6,69.1,40805.90
48,171.0,71.1,22153.01
88,173.0,75.0,104001.73
89,164.6,61.1,11279.60
53,159.2,62.7,14764.86
60,173.0,71.8,92524.36
28,162.3,61.6,14089.65
33,164.1,58.0,200000.00
64,166.9,68.2,13364.98
81,180.5,76.2,196264.41
56,169.5,67.8,113609.78
32,163.8,68.6,11891.29
46,161.4,62.4,51617.63
61,168.8,69.1,13973.25
71,168.5,74.0,23798.73
25,161.8,63.3,32757.77
35,170.9,67.7,10000.00
31,158.5,64.1,26207.84
74,162.5,63.6,40120.59
38,179.5,75.8,40343.61
65,161.8,60.1,13927.59
27,169.0,67.7,32103.14
26,172.7,74.4,58629.39
26,182.7,78.4,95652.94
49,180.6,78.8,200000.00
19,174.5,70.6,135708.30
55,162.4,67.6,21674.63
37,163.3,59.9,30740.03
52,166.6,63.7,69585.88
62,187.0,81.9,156434.91
52,173.5,68.2,200000.00
75,169.6,70.6,10526.81
75,171.3,72.5,121741.03
62,179.5,79.3,15655.52
57,165.7,68.0,38742.73
59,170.5,65.3,120196.91
34,168.4,68.8,23596.19
54,164.9,69.4,32453.60
60,168.2,66.9,200000.00
86,172.4,74.6,200000.00
39,172.0,70.5,75553.01
69,179.7,77.1,10000.00
32,165.6,62.2,11374.92
24,171.6,69.2,56113.16
90,161.6,66.5,76049.12
36,169.4,67.0,63147.31
64,159.2,66.5,19696.21
36,173.3,71.6,47390.51
42,182.7,84.2,126478.43
74,177.2,75.4,43161.17
37,167.2,60.2,21969.71
22,176.8,72.8,53892.02
48,159.6,59.0,76711.14
73,173.0,69.8,36116.16
74,187.7,80.8,65814.49
61,173.0,68.9,42445.61
73,168.1,69.6,13609.60
76,167.6,75.3,37160.10
59,171.9,71.5,123597.63
51,169.6,68.0,35131.52
77,166.6,59.2,200000.00
67,168.8,74.3,10000.00
56,158.2,63.3,73171.31
25,175.0,72.1,85320.54
76,177.4,76.5,18445.03
21,174.7,71.8,47746.92
76,167.4,63.7,10000.00
58,172.4,70.1,52433.96
59,172.8,74.2,33511.93
87,167.8,68.7,68775.99
31,177.9,75.3,84021.09
49,175.8,76.1,41632.24
71,176.9,74.1,17615.45
84,172.2,74.9,14693.43
78,159.4,57.8,17977.13
68,154.3,56.1,65662.07
56,166.5,68.9,64327.32
84,164.0,66.7,10000.00
69,169.4,66.8,200000.00
58,161.8,60.2,65265.22
53,161.8,64.4,31953.29
42,155.6,62.4,25352.41
18,160.2,64.3,33568.63
70,166.7,63.1,145627.32
75,165.7,63.9,102719.04
21,177.1,72.0,45439.25
50,167.6,71.7,123705.40
42,158.6,60.2,100576.22
88,167.9,66.7,41805.86
77,173.2,72.8,133865.89
20,153.3,57.8,158067.06
47,178.4,75.2,143344.94
81,172.8,72.5,82397.52
65,179.7,77.8,79748.31
27,173.2,76.9,22842.12
49,166.9,67.0,10000.00
23,169.4,70.1,63472.08
35,166.5,64.6,40476.80
47,175.7,72.2,35190.98
81,164.4,66.2,14261.34
31,172.2,68.4,97466.70
56,177.9,77.0,42341.37
65,171.5,69.9,19703.87
74,170.4,71.5,27030.31
62,172.8,65.8,18806.01
27,165.1,69.8,37480.64
79,154.7,52.5,49312.86
87,163.0,69.1,76833.42
80,164.4,65.1,10000.00
31,172.3,72.8,56457.41
39,163.6,64.1,12365.52
22,164.5,65.2,33988.54
74,175.2,70.8,72559.31
33,172.7,73.5,40515.57
86,178.4,77.7,10000.00
63,169.2,70.0,32544.66
41,159.2,65.3,200000.00
51,184.9,77.8,125951.62
44,174.2,73.1,200000.00
24,165.8,61.5,52984.89
29,176.0,77.8,25969.70
57,171.3,72.6,34682.85
90,178.5,75.8,57647.89
30,171.6,73.3,38003.69
87,167.0,68.4,93949.36
29,171.9,66.5,81204.05
69,176.8,77.0,13660.97
85,164.4,62.3,109099.56
19,170.4,70.2,57919.66
39,161.6,65.5,200000.00
55,173.4,72.3,124212.34
57,170.4,69.5,136000.52
81,174.4,77.3,46588.07
41,177.0,75.7,15350.75
24,165.3,64.8,163403.73
65,171.3,65.7,98388.15
48,171.6,70.7,200000.00
32,165.5,67.8,32647.90
24,163.0,68.2,68693.96
42,180.7,73.7,52772.21
83,167.1,68.4,28222.01
21,167.0,69.0,11425.99
64,168.2,66.6,37349.59
36,173.5,77.2,24665.89
63,166.7,64.2,155977.19
81,164.5,70.4,69420.61
41,171.1,70.7,32322.07
47,174.9,75.7,147597.69
47,173.2,70.8,113242.70
69,165.6,61.2,58591.51
73,162.4,63.0,50581.83
47,163.2,65.9,21595.89
24,172.3,69.6,61759.10
57,173.7,71.6,44488.64
68,166.6,66.9,149089.37
51,166.2,61.7,77152.88
54,161.5,61.7,38607.86
66,169.5,69.6,165700.05
48,174.8,71.7,30795.14
70,165.3,69.3,35046.75
64,177.3,76.1,57061.71
25,162.7,57.1,91843.78
19,164.4,63.3,75766.00
88,168.9,66.4,200000.00
56,171.1,67.7,88606.44
74,168.3,72.6,10331.33
59,171.8,72.7,63382.01
37,171.6,69.5,56660.54
26,178.3,74.9,23671.98
80,170.5,68.8,44211.70
26,167.7,65.7,16044.51
47,172.8,69.6,66803.14
46,157.5,61.1,46752.14
30,160.4,55.6,21543.71
85,176.3,76.2,33454.27
56,166.2,61.7,152462.90
62,164.4,66.4,56744.28
45,173.1,75.1,39227.44
58,169.1,65.5,27038.90
82,176.7,72.7,88386.15
89,167.1,69.9,107720.16
39,178.9,75.9,99189.63
57,167.5,65.0,91607.55
44,176.5,72.6,131973.75
19,170.6,77.1,37997.42
66,164.3,63.3,26730.65
79,169.5,70.5,70801.22
52,170.8,72.0,56925.19
87,169.3,73.5,41183.57
72,164.5,70.7,53967.09
88,180.0,72.1,200000.00
20,171.7,75.1,70299.21
33,154.6,57.8,100479.03
38,171.4,67.4,14060.74
57,173.5,75.2,149014.70
86,156.0,55.7,53990.71
47,165.0,69.2,58567.72
34,176.5,73.6,41254.67
50,171.1,73.5,17401.56
51,171.1,72.5,12588.59
41,161.6,59.1,24816.78
70,164.0,60.3,200000.00
20,160.5,62.3,200000.00
40,156.8,57.5,58001.10
32,152.1,57.5,72122.94
23,184.6,81.1,196036.61
24,164.9,62.7,61762.62
80,172.0,72.0,10000.00
53,177.9,69.7,159254.56
89,171.0,66.2,53207.42
31,169.3,65.7,61787.00
87,172.5,64.2,49123.49
54,184.3,82.6,41517.39
25,170.4,67.1,103650.19
32,159.8,62.0,57752.33
53,162.3,65.5,61987.69
67,163.4,67.9,23500.29
78,168.6,70.6,200000.00
85,161.5,57.8,165693.60
82,165.8,63.3,126199.33
60,168.8,63.2,200000.00
20,176.9,72.4,57990.81
25,163.7,68.7,127453.70
90,174.1,73.6,109073.56
29,171.6,73.7,57801.35
24,174.8,69.3,47681.46
77,153.2,55.7,50278.14
58,157.4,61.3,60765.19
48,159.2,57.8,15842.67
50,179.4,76.6,91239.18
67,164.5,67.8,148786.96
90,161.7,65.8,30860.06
67,169.1,70.2,32464.62
59,184.4,81.5,27824.88
33,165.2,65.8,37118.75
42,165.3,62.2,18206.74
39,176.6,80.5,34125.93
71,171.6,66.8,128341.42
70,169.9,73.2,19418.97
20,166.6,60.8,42475.96
18,172.0,70.2,98667.96
87,151.0,55.9,71543.96
53,171.8,68.6,86328.24
85,161.1,57.8,82401.46
27,180.1,75.4,60785.21
45,177.2,74.6,18344.45
55,175.2,74.2,54885.57
32,183.8,80.7,28869.87
53,188.5,85.6,107713.55
36,169.9,70.3,28300.26
58,170.2,71.5,125809.34
49,174.9,72.0,55908.92
43,174.2,73.8,78925.46
72,153.2,52.8,91277.31
34,167.9,62.8,175743.15
38,163.5,62.8,114610.71
52,172.7,80.9,37224.79
38,173.0,71.8,98587.87
52,169.9,71.8,78586.77
30,164.9,68.8,120834.79
52,166.0,65.2,59550.88
53,182.7,84.6,200000.00
56,152.9,57.6,64781.72
56,191.1,90.9,13571.98
53,183.0,81.0,60026.36
45,168.7,69.1,25951.95
42,174.4,77.3,38201.52
56,169.1,67.2,50463.23
38,168.7,69.3,86094.25
41,166.7,67.0,38996.12
71,165.2,65.9,200000.00
74,174.9,75.5,58997.48
57,163.8,65.4,44439.18
73,170.3,69.4,134509.02
26,167.1,72.1,71222.84
81,183.6,82.1,15166.30
33,177.5,73.8,20257.44
48,164.7,65.2,200000.00
52,179.0,77.0,54706.32
46,172.7,70.0,52326.26
20,177.7,74.5,170545.57
73,176.6,74.6,54202.04
27,159.8,62.8,39789.11
82,173.9,69.2,55412.62
27,169.5,70.7,39962.59
64,183.5,80.2,50363.99
81,163.4,60.9,60067.74
66,175.0,75.1,80132.67
45,161.4,63.5,44613.00
63,185.1,84.0,52228.97
80,174.0,76.0,56378.99
63,166.3,71.9,200000.00
44,180.1,78.1,81343.73
35,182.3,79.0,10000.00
69,172.8,71.4,46444.27
30,168.6,67.2,16882.57
56,161.8,61.2,39296.53
28,162.9,63.8,40726.29
34,160.9,57.6,12578.88
82,177.9,78.5,200000.00
83,178.2,77.3,59220.32
77,162.2,67.8,131468.80
81,178.5,73.9,28170.93
73,167.7,71.9,50086.25
72,165.7,68.8,98819.60
75,173.1,69.1,17201.31
66,169.3,65.6,200000.00
74,157.1,60.3,155440.46
50,167.3,69.0,62402.20
70,160.1,63.9,30277.27
27,157.5,57.7,62554.86
46,165.3,72.8,10000.00
48,169.1,65.3,72250.38
60,160.3,65.2,196503.73
70,170.3,64.5,14059.73
90,170.4,67.4,30684.30
53,174.8,76.1,23033.09
77,168.5,73.5,144403.31
89,174.9,76.8,81890.50
36,175.5,73.5,30236.90
63,159.0,57.3,50262.30
27,182.2,83.6,59468.01
29,178.5,76.0,17871.91
55,167.8,72.0,19439.48
23,163.1,67.4,33041.54
57,175.9,75.9,23001.35
33,165.0,63.0,45682.10
68,162.4,61.1,24725.05
57,167.5,69.2,58568.41
76,178.4,76.9,47811.37
88,180.2,83.7,89659.34
78,183.0,82.3,65172.29
90,168.2,69.6,10000.00
56,168.8,73.2,33987.55
73,168.9,66.7,79297.73
86,165.5,67.4,154288.14
35,165.2,63.1,147352.49
79,166.9,69.7,163725.49
90,183.1,85.4,56720.90
42,164.0,65.3,140057.19
86,171.5,65.7,200000.00
47,174.2,76.0,108705.23
65,184.8,86.7,67986.10
22,172.1,69.0,84379.25
19,168.0,65.9,10000.00
75,163.1,66.9,33957.11
36,163.7,61.7,10000.00
75,169.9,66.1,47500.80
53,167.8,65.0,23301.39
25,169.6,67.9,11945.06
39,174.1,75.2,75952.06
32,165.4,66.3,26795.86
62,172.6,74.5,43384.94
25,177.3,77.3,72883.62
59,157.2,63.5,13205.40
77,171.2,73.7,96280.86
89,180.1,74.7,52721.57
67,173.0,71.0,79443.98
49,165.6,69.8,24993.17
55,174.3,74.3,131607.02
20,166.3,65.0,51119.22
83,176.2,73.6,58927.30
21,173.3,74.9,35067.69
89,183.4,79.8,13635.54
29,169.3,72.4,53723.19
85,173.1,71.5,86793.38
36,167.6,72.0,42699.09
21,170.8,73.7,21371.00
66,164.0,63.0,34527.55
87,179.3,79.6,82225.13
67,171.7,66.8,105246.99
41,170.2,69.8,117217.93
79,176.4,74.7,122400.80
61,180.7,73.3,19388.12
18,185.9,77.7,73432.84
31,164.1,68.3,60143.87
67,174.9,73.3,36929.26
22,176.7,75.4,10000.00
58,169.4,68.0,34712.29
40,165.5,69.5,200000.00
36,178.2,71.7,68132.81
55,163.6,66.8,42074.02
61,172.9,77.7,22766.28
59,165.1,63.0,89690.62
28,170.3,66.7,200000.00
68,159.2,62.0,86052.88
19,162.8,65.6,17099.80
48,157.3,55.5,21102.90
52,188.7,84.4,17737.17
57,159.9,65.9,200000.00
64,176.2,80.3,63619.34
79,164.7,64.6,95872.80
58,153.4,56.9,69940.55
71,171.9,71.9,73894.08
75,188.1,76.6,25704.73
49,164.5,62.7,20409.53
35,182.9,80.1,17625.00
67,183.8,88.1,49275.55
42,162.5,64.6,32363.77
28,157.9,64.2,31287.15
60,164.5,64.4,54938.90
37,177.6,77.1,11356.08
46,155.9,55.5,16611.06
52,173.5,67.8,136482.10
74,170.7,66.5,169496.73
64,165.4,64.3,200000.00
18,166.5,66.2,38718.38
25,168.7,66.4,46624.93
74,170.6,62.7,135433.81
85,181.5,81.0,12111.16
77,167.1,64.3,41293.95
31,169.3,68.6,73331.18
69,174.3,70.4,39092.91
25,163.1,66.6,134151.48
58,181.2,73.2,54740.32
40,164.2,67.1,16685.61
35,173.3,70.4,34936.26
43,168.1,66.5,22275.90
28,170.0,69.1,128578.40
86,184.0,80.7,103331.08
83,171.8,74.6,98620.43
83,165.1,67.0,98171.89
90,163.5,67.8,112844.94
81,178.8,77.8,200000.00
30,173.1,71.1,39942.02
52,166.4,65.7,50780.19
45,177.7,70.6,50659.88
18,164.2,70.0,64453.21
34,163.9,63.7,67397.44
69,169.0,62.8,200000.00
32,167.9,64.2,199973.29
61,157.7,54.6,62632.95
69,166.4,63.9,112026.01
18,173.9,73.8,13187.36
86,167.3,60.6,86862.09
52,169.7,72.6,200000.00
47,162.8,61.3,10000.00
19,172.0,69.9,107536.70
79,173.4,71.5,122134.74
83,179.8,73.9,46421.32
81,167.7,69.2,101199.99
60,168.2,63.2,36648.39
68,174.4,77.2,200000.00
78,168.9,64.9,129839.36
74,174.4,72.5,73521.87
54,175.1,71.1,15982.08
24,162.5,66.2,28201.38
47,162.2,59.3,10000.00
75,165.9,69.8,51225.75
88,157.9,65.9,70607.32
28,183.0,75.8,41085.28
80,161.1,56.2,40116.35
70,178.1,74.9,36740.89
44,162.8,63.6,24195.49
87,177.5,74.5,40991.67
21,178.3,75.0,66573.84
38,157.9,61.5,11312.74
23,169.2,69.4,200000.00
53,182.0,74.3,36773.80
73,170.7,67.3,28516.77
52,176.3,78.2,115892.40
46,171.8,70.9,146646.63
31,176.2,74.0,200000.00
42,178.9,72.6,181035.08
19,168.7,70.2,15859.93
61,170.0,69.0,75356.35
73,167.8,67.2,123109.68
70,161.3,65.1,111062.85
83,174.9,69.9,13697.30
51,170.6,73.0,26448.15
37,178.8,77.3,28357.60
54,183.6,84.1,106259.92
67,166.2,65.1,34017.73
71,167.1,70.5,88014.75
62,165.7,57.1,44774.67
30,180.2,73.5,107569.87
41,160.4,58.7,66699.67
27,172.4,68.7,74316.19
37,159.6,64.1,10025.02
46,180.3,71.9,24534.04
81,175.1,75.9,102600.62
45,165.6,65.4,41815.70
47,182.6,76.3,20879.85
64,164.4,69.8,14681.15
90,170.9,65.7,11118.32
38,154.6,59.7,80017.06
78,174.4,76.6,200000.00
85,167.5,61.4,11321.70
78,168.4,64.6,76919.81
30,163.3,67.7,40506.41
33,162.3,63.4,46671.66
75,166.2,68.0,64912.43
48,179.0,76.8,13444.41
52,172.9,73.8,57077.04
26,163.9,60.5,200000.00
29,154.4,59.2,68652.31
45,183.7,80.2,59869.13
69,152.7,55.0,60746.79
90,177.9,71.6,46034.38
23,173.5,67.3,109639.89
64,168.6,67.5,155685.17
85,166.0,69.5,41755.29
42,175.4,74.2,14644.39
82,177.7,72.6,128736.12
39,177.7,75.0,48286.79
58,177.8,74.8,43716.94
33,159.4,58.2,126192.82
78,165.2,66.5,44707.23
26,165.6,62.6,146978.71
59,170.4,67.4,170828.17
30,172.0,67.4,146413.18
32,177.5,73.1,80135.00
44,169.8,73.5,54628.78
24,175.5,71.5,37281.05
49,167.5,65.6,21292.89
41,184.4,83.7,173707.58
45,165.6,68.7,56736.06
30,165.4,63.9,32938.29
29,171.9,74.4,90175.31
71,178.1,72.9,197171.91
38,164.6,66.8,61719.90
59,168.0,67.3,133641.10
50,167.5,68.4,148250.50
40,162.8,65.2,58445.57
24,166.2,65.8,41414.63
55,165.2,66.8,123894.04
21,179.3,79.3,68563.74
37,171.2,65.2,67016.66
75,166.5,63.7,49476.35
28,183.1,83.0,65997.56
32,182.7,74.1,34513.55
79,182.1,75.9,34312.25
40,166.9,71.2,200000.00
53,177.3,74.1,49254.94
25,185.0,82.5,102389.27
51,167.3,68.2,39187.96
31,168.5,69.3,177465.87
47,167.0,65.2,72260.60
79,171.6,69.4,45614.02
57,182.8,86.4,10000.00
85,170.5,65.6,30196.90
88,166.1,63.9,106328.76
48,169.3,65.1,10000.00
37,178.3,75.5,23547.06
33,150.2,51.2,10000.00
63,172.7,75.2,10000.00
68,168.4,72.6,64818.32
74,165.5,65.4,16142.09
32,157.7,56.4,67253.15
66,174.3,78.2,136733.32
67,167.9,65.2,39230.56
54,173.2,72.4,49317.01
68,162.1,63.9,28503.86
53,156.7,55.8,65050.77
76,161.4,61.0,50498.90
40,168.4,73.4,16394.55
36,157.3,60.0,33115.79
62,171.0,71.4,166563.64
41,181.7,81.4,167139.22
54,152.5,56.9,56536.92
36,165.0,68.1,10000.00
35,168.8,69.8,112483.98
64,168.6,67.6,15338.62
38,179.2,86.3,30070.74
89,167.0,64.9,52398.98
77,167.9,66.3,196391.30
48,167.4,71.2,40012.43
35,173.4,74.3,88452.30
42,181.5,77.6,10757.04
50,170.0,67.7,62389.14
60,180.7,78.2,125495.28
44,170.7,70.7,35195.10
43,161.2,62.2,43896.51
54,177.8,74.1,187129.30
26,169.8,71.1,36259.57
20,180.0,77.8,74521.37
54,175.8,76.7,24406.22
70,176.5,75.1,47106.32
60,164.7,60.4,19363.90
23,163.3,65.3,12372.01
49,169.7,71.9,32568.31
57,160.5,62.9,145693.33
73,162.4,58.4,63439.47
67,164.7,65.9,99652.17
67,161.4,61.0,18238.04
18,169.2,68.8,200000.00
51,170.2,70.9,118953.94
85,166.3,65.6,20678.60
87,161.3,64.3,32967.68
74,164.2,66.1,12582.51
60,171.6,71.7,11342.07
77,168.3,66.8,71460.34
44,170.7,72.9,10000.00
50,163.7,68.7,56025.70
45,172.9,71.7,25802.07
25,175.5,72.4,81273.49
19,160.8,60.8,55420.42
42,166.8,69.1,13859.12
67,158.4,60.5,39663.78
70,175.7,73.4,56182.41
72,185.6,80.4,53155.42
58,176.3,75.8,45597.42
34,169.0,70.4,150766.66
79,171.1,70.0,133942.57
74,174.0,73.5,18025.76
32,161.1,63.8,14071.37
67,170.4,72.4,15442.54
34,169.8,66.6,41176.15
21,168.4,65.9,59876.60
22,167.0,65.7,200000.00
37,170.6,69.9,22063.49
34,162.9,62.3,49618.19
90,164.7,64.2,40066.76
87,171.9,73.1,75388.89
18,169.7,64.8,46843.69
90,170.1,67.0,22934.43
85,176.8,72.9,56352.08
87,169.3,72.5,200000.00
77,168.5,68.4,47004.22
26,174.5,73.7,200000.00
71,182.4,77.3,45224.01
73,166.7,65.2,145226.75
58,173.2,64.3,29549.37
25,168.2,68.0,77317.95
36,163.4,62.0,138721.26
55,169.8,64.3,106084.54
29,174.3,73.8,200000.00
88,164.1,61.8,200000.00
22,177.8,76.1,13024.52
57,167.2,67.9,17682.31
58,166.9,75.1,13649.80
52,175.2,72.4,200000.00
82,171.9,71.4,28887.61
26,164.9,65.1,36569.55
29,160.8,59.7,80007.70
22,182.0,80.0,48095.19
35,171.2,72.6,68942.48
20,183.1,82.0,29175.39
28,166.6,68.6,183297.83
62,172.3,68.8,18600.58
63,161.4,62.7,45509.49
72,163.0,58.9,63461.99
73,167.0,61.7,90487.69
73,181.6,84.2,70634.02
79,171.6,70.9,37692.73
73,177.6,77.5,26445.53
35,184.2,83.3,200000.00
90,176.7,74.8,15424.80
69,176.4,78.6,105981.67
26,170.9,69.6,16370.28
50,180.1,71.3,75544.38
84,172.6,72.0,117537.77
90,178.0,78.8,14854.77
88,167.8,63.3,91455.70
69,174.9,72.5,27945.38
60,173.0,75.1,10000.00
25,167.8,70.2,102759.00
60,160.2,61.1,19215.73
40,172.3,68.9,27050.86
37,173.2,71.9,13184.07
67,163.0,64.4,26168.60
35,171.0,72.3,177074.28
68,172.1,70.6,200000.00
49,177.8,80.5,23288.86
46,172.2,71.8,42018.48
38,174.9,72.3,62885.03
39,169.0,66.8,19121.20
75,167.8,64.9,87609.80
36,169.1,71.6,178190.92
64,166.9,66.2,16434.53
41,168.3,59.3,168624.08
67,173.6,71.1,16762.19
24,173.8,76.1,38039.95
85,173.1,70.5,200000.00
44,172.2,67.0,200000.00
30,179.3,75.7,14540.53
29,179.2,78.8,105743.38
72,171.1,69.4,15021.31
34,180.9,75.7,79285.58
38,180.0,79.4,34686.06
34,171.1,73.6,86504.71
40,165.7,70.2,66955.91
30,167.5,67.9,62130.05
60,170.6,69.2,41799.43
54,167.8,68.8,200000.00
24,163.2,67.6,32151.89
66,162.8,66.6,27506.19
85,167.0,66.6,200000.00
81,165.9,63.1,19558.85
42,156.7,59.6,124592.82
56,175.9,74.1,37625.89
50,177.3,76.7,23164.51
21,174.2,69.5,139461.08
58,155.3,55.8,65818.54
42,168.7,70.9,53248.02
80,173.2,72.5,59182.21
56,178.7,73.0,93078.48
44,185.2,86.2,13564.56
70,170.1,68.5,133202.29
31,171.1,71.3,10609.89
34,173.4,70.6,18682.86
61,165.9,66.8,98255.16
73,164.6,68.9,125732.87
77,176.2,78.4,30849.83
71,174.8,77.9,106922.50
68,168.6,66.7,37118.29
72,159.0,62.5,11394.56
76,155.0,52.6,28190.73
66,169.5,69.9,14248.15
55,169.7,74.6,49533.28
34,168.3,64.3,63916.09
72,176.3,72.0,73385.13
60,171.5,70.1,14957.80
31,156.2,57.8,73747.42
38,184.0,83.7,82876.62
89,152.4,58.0,166468.29
84,166.2,60.1,30048.46
23,163.0,60.6,19064.51
21,173.4,71.7,24158.07
81,161.0,60.4,59339.33
67,174.6,74.2,48417.94
55,167.8,68.8,42358.48
81,175.1,66.8,29788.88
52,153.2,55.4,85463.40
42,168.6,65.6,80969.48
31,174.9,73.7,38930.71
36,162.1,65.0,200000.00
38,172.2,70.5,15001.91
26,171.9,67.1,30920.88
48,171.7,74.7,20044.77
55,167.5,65.0,25027.19
71,175.1,72.0,39905.07
31,172.4,65.6,66375.54
90,172.0,72.6,51037.21
61,165.9,66.1,200000.00
31,163.1,65.3,11534.73
59,173.3,69.7,36081.41
54,165.1,67.4,88325.19
27,180.1,82.1,10000.00
55,184.3,74.7,95636.72
68,165.1,66.8,176290.89
20,164.2,60.3,36855.14
84,173.1,73.3,26789.20
87,172.1,74.3,31751.02
85,169.8,66.1,67492.94
88,174.0,70.2,56802.03
28,174.9,73.8,85676.73
31,164.6,65.0,23419.24
78,164.0,60.4,113430.14
26,156.9,57.4,44601.84
72,158.2,57.8,200000.00
25,163.3,63.3,20172.27
88,167.7,72.8,178043.40
58,175.6,74.5,26262.32
35,174.3,69.7,16003.96
33,173.3,72.9,49025.83
60,168.6,67.5,17253.58
30,185.6,87.0,68963.56
57,161.7,61.4,121587.32
73,168.2,67.0,32428.16
78,172.4,74.7,23615.99
89,162.4,60.8,120345.41
23,167.9,64.1,19855.22
80,159.9,62.2,12329.38
56,167.6,67.9,111548.78
77,180.3,74.0,59214.04
50,171.2,64.4,47812.73
