age,height_cm,weight_kg,income,bmi,bmi_category
70,159.2,60.2,32138.30,23.75,Normal
23,183.9,85.2,30475.37,25.19,Overweight
79,165.4,65.9,72359.75,24.09,Normal
41,183.3,80.5,73454.06,23.96,Normal
18,172.8,73.8,45174.83,24.72,Normal
35,169.7,68.1,91923.10,23.65,Normal
35,159.5,60.4,15701.30,23.74,Normal
19,170.0,66.5,38032.77,23.01,Normal
66,183.2,85.7,119147.12,25.53,Overweight
24,180.9,74.9,118858.85,22.89,Normal
79,171.9,71.4,106106.80,24.16,Normal
51,162.0,64.4,125297.17,24.54,Normal
70,163.3,64.0,35756.66,24.00,Normal
42,164.0,60.8,10776.25,22.61,Normal
27,178.9,73.8,39611.33,23.06,Normal
31,181.4,80.5,88625.46,24.46,Normal
65,171.4,68.2,102669.60,23.21,Normal
70,167.9,61.4,31136.43,21.78,Normal
37,180.8,79.6,20922.16,24.35,Normal
44,163.1,61.2,22882.32,23.01,Normal
86,170.4,71.6,30652.71,24.66,Normal
80,173.2,71.4,10000.00,23.80,Normal
48,164.0,63.8,31111.94,23.72,Normal
35,165.5,65.9,52201.54,24.06,Normal
39,165.0,61.9,45783.65,22.74,Normal
57,179.9,75.2,37143.15,23.24,Normal
59,183.4,79.9,26888.24,23.75,Normal
31,170.8,66.6,29859.31,22.83,Normal
22,168.1,70.0,30338.30,24.77,Normal
54,165.8,65.1,94344.71,23.68,Normal
76,170.0,65.0,49958.22,22.49,Normal
29,166.1,64.5,200000.00,23.38,Normal
47,169.3,69.1,37074.15,24.11,Normal
29,172.9,70.4,74151.39,23.55,Normal
35,167.2,68.3,37825.85,24.43,Normal
62,168.7,70.0,37007.53,24.60,Normal
38,168.7,75.5,200000.00,26.53,Overweight
37,167.8,71.0,122709.10,25.22,Overweight
90,166.9,61.9,10306.78,22.22,Normal
30,175.3,72.7,19920.51,23.66,Normal
31,157.6,58.8,44230.10,23.67,Normal
85,181.0,80.4,31394.15,24.54,Normal
58,170.9,67.3,12865.23,23.04,Normal
21,174.3,71.3,55492.48,23.47,Normal
49,175.1,69.9,10000.00,22.80,Normal
59,165.0,63.5,56041.95,23.32,Normal
36,163.6,62.5,96447.81,23.35,Normal
58,162.8,62.7,109671.04,23.66,Normal
65,168.3,64.4,43909.92,22.74,Normal
36,174.9,76.4,194757.89,24.98,Normal
77,165.9,67.5,67389.31,24.53,Normal
51,174.3,68.6,107046.76,22.58,Normal
88,153.4,56.6,25774.50,24.05,Normal
24,167.3,62.5,196663.53,22.33,Normal
41,178.2,80.2,49867.08,25.26,Overweight
70,168.8,73.2,200000.00,25.69,Overweight
83,164.2,64.5,169755.81,23.92,Normal
34,165.4,63.1,63048.05,23.07,Normal
89,150.0,52.0,72034.22,23.11,Normal
32,162.9,62.3,42524.50,23.48,Normal
48,177.4,75.2,23921.04,23.90,Normal
40,165.9,70.2,85430.35,25.51,Overweight
48,166.7,69.6,81586.26,25.05,Overweight
83,153.7,59.6,11648.97,25.23,Overweight
71,158.6,60.9,46410.32,24.21,Normal
76,178.3,72.8,109205.99,22.90,Normal
36,174.3,70.6,187014.54,23.24,Normal
87,160.9,62.3,96044.14,24.06,Normal
49,165.6,62.2,12762.14,22.68,Normal
65,169.8,70.1,19356.40,24.31,Normal
68,161.6,65.1,36621.14,24.93,Normal
66,156.0,60.0,176082.70,24.65,Normal
61,168.9,70.0,28952.44,24.54,Normal
53,174.0,67.1,129640.20,22.16,Normal
65,174.1,76.7,28537.06,25.30,Overweight
84,176.1,69.7,80751.70,22.48,Normal
46,159.1,60.3,21455.85,23.82,Normal
55,170.4,71.5,41996.70,24.62,Normal
31,168.1,68.9,18057.71,24.38,Normal
43,169.4,65.0,183242.90,22.65,Normal
74,168.5,64.8,26753.25,22.82,Normal
64,165.4,66.5,12423.52,24.31,Normal
33,150.0,55.5,11569.10,24.67,Normal
57,178.1,72.8,46299.61,22.95,Normal
77,172.3,72.4,33107.56,24.39,Normal
27,159.6,56.6,89646.52,22.22,Normal
22,173.3,74.0,40464.22,24.64,Normal
46,166.9,64.2,142792.51,23.05,Normal
65,167.1,67.3,35344.70,24.10,Normal
40,164.6,64.8,125946.44,23.92,Normal
77,173.8,76.0,21215.28,25.16,Overweight
79,164.4,65.6,12923.19,24.27,Normal
56,162.3,61.4,23831.74,23.31,Normal
45,177.9,77.0,18104.39,24.33,Normal
21,168.7,74.7,16370.08,26.25,Overweight
77,169.0,70.8,72552.47,24.79,Normal
83,174.8,73.2,39414.67,23.96,Normal
50,165.3,63.1,56804.80,23.09,Normal
55,166.7,64.8,80384.19,23.32,Normal
73,172.1,73.1,10967.06,24.68,Normal
68,159.2,58.2,83509.50,22.96,Normal
27,171.5,70.6,16900.42,24.00,Normal
67,164.7,69.4,29751.66,25.58,Overweight
85,176.0,74.8,10000.00,24.15,Normal
72,173.8,69.3,90120.27,22.94,Normal
53,172.9,78.3,10933.88,26.19,Overweight
56,158.8,65.8,16978.11,26.09,Overweight
36,169.3,70.3,18123.33,24.53,Normal
66,161.8,66.7,44528.93,25.48,Overweight
35,169.7,68.3,43322.87,23.72,Normal
42,153.8,58.9,103827.54,24.90,Normal
37,159.2,59.6,45509.02,23.52,Normal
42,178.3,72.2,119249.31,22.71,Normal
44,172.6,79.3,70345.23,26.62,Overweight
24,167.5,63.1,21350.85,22.49,Normal
70,163.6,65.1,27427.55,24.32,Normal
50,162.4,64.2,194717.16,24.34,Normal
87,171.4,72.1,150914.07,24.54,Normal
31,167.6,67.1,104972.01,23.89,Normal
66,180.8,78.2,118150.98,23.92,Normal
31,168.7,68.7,75992.60,24.14,Normal
57,170.4,71.1,67600.75,24.49,Normal
53,160.3,61.7,52287.97,24.01,Normal
50,167.5,67.1,200000.00,23.92,Normal
65,171.2,66.4,32911.77,22.65,Normal
78,167.4,73.3,62071.88,26.16,Overweight
41,166.6,68.2,10746.49,24.57,Normal
80,172.3,71.9,13795.98,24.22,Normal
31,180.6,76.4,200000.00,23.42,Normal
39,171.0,67.2,87105.95,22.98,Normal
40,178.0,78.6,41288.93,24.81,Normal
87,174.4,72.5,53651.81,23.84,Normal
26,177.6,77.6,14727.45,24.60,Normal
46,165.7,61.8,34012.05,22.51,Normal
48,168.6,72.9,13459.70,25.65,Overweight
76,168.6,70.9,38330.58,24.94,Normal
53,173.8,72.3,92232.40,23.94,Normal
88,175.5,75.3,75188.17,24.45,Normal
72,170.9,72.3,200000.00,24.75,Normal
69,176.1,70.4,65188.50,22.70,Normal
72,166.1,71.2,10000.00,25.81,Overweight
29,176.2,76.0,200000.00,24.48,Normal
50,177.1,73.2,23462.40,23.34,Normal
60,174.7,70.0,57853.62,22.94,Normal
33,170.9,73.1,54798.81,25.03,Overweight
26,175.0,74.1,62105.33,24.20,Normal
27,163.7,65.8,52210.10,24.55,Normal
75,171.4,70.6,53044.53,24.03,Normal
65,172.1,68.1,15219.07,22.99,Normal
38,160.7,63.5,200000.00,24.59,Normal
71,173.3,71.5,89865.64,23.81,Normal
68,161.3,62.4,52390.00,23.98,Normal
77,167.0,74.1,200000.00,26.57,Overweight
84,170.3,72.2,19054.26,24.89,Normal
82,164.9,68.0,109242.88,25.01,Overweight
31,170.6,78.0,30337.17,26.80,Overweight
74,170.5,70.9,71817.10,24.39,Normal
46,164.3,65.1,73261.14,24.12,Normal
47,174.0,70.6,10000.00,23.32,Normal
65,164.7,63.7,13784.23,23.48,Normal
61,186.0,76.9,200000.00,22.23,Normal
48,169.2,71.1,39848.08,24.84,Normal
90,161.8,59.0,200000.00,22.54,Normal
30,163.1,66.6,162574.43,25.04,Overweight
25,178.0,75.9,41008.35,23.96,Normal
20,167.1,67.4,37877.61,24.14,Normal
77,160.5,61.7,200000.00,23.95,Normal
47,176.0,78.5,200000.00,25.34,Overweight
49,167.1,70.6,38632.03,25.28,Overweight
65,174.6,73.1,199611.20,23.98,Normal
49,176.5,72.1,126347.96,23.14,Normal
59,171.9,73.7,147571.91,24.94,Normal
22,186.8,80.8,54765.17,23.16,Normal
29,157.9,55.2,27298.91,22.14,Normal
86,164.3,66.3,19357.61,24.56,Normal
50,168.2,71.6,15458.87,25.31,Overweight
30,185.8,81.6,200000.00,23.64,Normal
44,182.6,81.2,50494.95,24.35,Normal
42,179.0,75.7,17845.03,23.63,Normal
38,164.4,67.0,123249.12,24.79,Normal
39,165.3,68.9,32493.43,25.22,Overweight
71,164.2,63.9,27830.85,23.70,Normal
25,164.5,61.9,200000.00,22.87,Normal
40,180.4,73.7,15095.41,22.65,Normal
52,168.3,70.8,61779.13,25.00,Normal
57,169.2,65.3,29376.50,22.81,Normal
82,175.4,75.0,25446.27,24.38,Normal
85,158.4,62.5,13390.61,24.91,Normal
39,170.4,68.2,52754.45,23.49,Normal
57,162.3,62.7,22771.55,23.80,Normal
19,167.9,70.7,85137.12,25.08,Overweight
63,165.9,63.6,47928.81,23.11,Normal
29,165.5,63.0,37737.72,23.00,Normal
23,171.6,70.0,22881.60,23.77,Normal
67,171.5,74.4,181210.32,25.30,Overweight
31,168.5,73.0,96944.18,25.71,Overweight
52,172.6,71.2,27080.52,23.90,Normal
25,163.9,62.3,14713.10,23.19,Normal
72,174.8,76.5,10000.00,25.04,Overweight
73,168.6,63.2,139162.33,22.23,Normal
59,166.6,67.4,113327.14,24.28,Normal
79,164.4,64.7,128244.20,23.94,Normal
49,168.3,71.9,44869.74,25.38,Overweight
31,183.1,84.6,103278.98,25.23,Overweight
29,169.6,66.2,126027.19,23.01,Normal
34,162.0,63.5,46955.82,24.20,Normal
32,176.4,73.0,36222.83,23.46,Normal
41,166.7,65.8,20767.05,23.68,Normal
33,172.0,72.9,73373.07,24.64,Normal
61,165.8,65.0,82707.93,23.65,Normal
28,179.0,77.5,34679.26,24.19,Normal
63,165.9,68.9,38557.69,25.03,Overweight
42,179.8,82.1,41118.47,25.40,Overweight
68,162.7,64.4,101915.08,24.33,Normal
55,167.9,68.0,14514.24,24.12,Normal
84,179.8,74.3,18491.20,22.98,Normal
50,171.2,75.1,18818.72,25.62,Overweight
39,185.9,84.4,43743.55,24.42,Normal
61,168.1,68.2,66405.01,24.14,Normal
66,171.8,71.1,19106.62,24.09,Normal
50,183.3,81.7,113310.10,24.32,Normal
58,159.4,63.3,186495.58,24.91,Normal
52,158.5,63.0,72561.96,25.08,Overweight
40,164.4,69.7,137350.23,25.79,Overweight
40,175.7,74.8,21941.24,24.23,Normal
84,158.7,65.7,22416.54,26.09,Overweight
67,174.2,76.0,79454.50,25.04,Overweight
24,173.7,72.2,48301.40,23.93,Normal
88,184.1,76.3,22379.04,22.51,Normal
69,177.3,75.7,180289.85,24.08,Normal
21,172.5,76.1,65426.95,25.57,Overweight
71,179.5,75.0,94064.48,23.28,Normal
61,173.8,72.7,27253.90,24.07,Normal
84,166.8,67.3,200000.00,24.19,Normal
53,162.0,65.8,43453.30,25.07,Overweight
55,166.0,65.0,125107.59,23.59,Normal
40,169.7,66.5,29591.23,23.09,Normal
41,171.2,72.1,58195.39,24.60,Normal
63,155.1,55.5,82605.43,23.07,Normal
78,168.5,62.6,200000.00,22.05,Normal
83,170.2,75.0,33658.60,25.89,Overweight
74,173.8,75.3,59999.09,24.93,Normal
62,181.4,84.6,85173.70,25.71,Overweight
54,171.3,73.0,13994.54,24.88,Normal
42,163.6,66.3,10000.00,24.77,Normal
74,157.3,60.5,20404.78,24.45,Normal
41,174.8,72.8,119400.68,23.83,Normal
37,163.9,66.0,200000.00,24.57,Normal
81,176.1,72.8,21787.49,23.48,Normal
61,179.8,74.4,16726.11,23.01,Normal
43,159.2,59.8,198997.92,23.59,Normal
81,173.9,76.5,30058.30,25.30,Overweight
88,179.0,73.2,35780.80,22.85,Normal
41,177.1,71.6,185906.45,22.83,Normal
56,155.3,59.7,160333.13,24.75,Normal
53,164.0,63.3,115894.69,23.54,Normal
69,161.0,63.7,10715.58,24.57,Normal
87,173.7,75.4,16109.57,24.99,Normal
58,172.9,73.1,137068.43,24.45,Normal
76,151.1,52.9,66561.36,23.17,Normal
61,167.9,71.5,24830.23,25.36,Overweight
82,175.6,76.2,36668.57,24.71,Normal
47,171.0,70.3,135898.72,24.04,Normal
46,171.0,70.1,197724.02,23.97,Normal
48,167.4,68.4,49731.92,24.41,Normal
90,162.6,62.5,26944.97,23.64,Normal
62,169.9,64.4,39020.19,22.31,Normal
29,170.4,71.9,167466.28,24.76,Normal
20,174.3,75.0,164548.12,24.69,Normal
55,174.9,66.5,59552.14,21.74,Normal
76,170.6,71.4,31046.39,24.53,Normal
52,177.7,81.1,132490.56,25.68,Overweight
58,167.4,63.9,200000.00,22.80,Normal
76,159.9,61.1,13515.90,23.90,Normal
55,173.3,71.5,40562.11,23.81,Normal
84,170.9,75.1,141512.23,25.71,Overweight
64,173.5,75.6,53427.63,25.11,Overweight
71,161.1,59.7,32210.59,23.00,Normal
75,182.5,81.0,59068.18,24.32,Normal
63,175.0,80.4,69801.60,26.25,Overweight
21,168.0,65.9,18135.46,23.35,Normal
49,163.5,64.1,54257.36,23.98,Normal
28,177.5,77.2,69590.16,24.50,Normal
55,162.3,61.4,32145.17,23.31,Normal
28,185.8,88.1,24791.07,25.52,Overweight
55,165.7,64.5,30812.61,23.49,Normal
43,182.0,75.3,20867.68,22.73,Normal
19,168.7,66.7,107509.75,23.44,Normal
27,181.1,80.7,20630.01,24.61,Normal
54,164.9,62.9,59273.48,23.13,Normal
23,170.1,70.3,35703.33,24.30,Normal
80,175.6,75.7,26481.78,24.55,Normal
73,174.6,69.5,171780.56,22.80,Normal
69,177.7,74.1,44447.91,23.47,Normal
30,166.6,67.7,27373.18,24.39,Normal
76,170.6,72.0,25113.77,24.74,Normal
64,178.7,75.0,67841.99,23.49,Normal
46,165.1,65.9,105209.34,24.18,Normal
18,174.0,71.8,156914.70,23.72,Normal
56,168.5,70.3,42997.09,24.76,Normal
76,171.4,72.1,40734.08,24.54,Normal
20,170.6,68.7,56254.27,23.60,Normal
21,164.5,66.4,58115.66,24.54,Normal
45,168.2,66.7,24957.44,23.58,Normal
55,171.0,71.6,186455.72,24.49,Normal
52,169.3,70.2,51010.05,24.49,Normal
49,181.0,85.7,80906.08,26.16,Overweight
36,177.1,74.3,73261.27,23.69,Normal
22,172.0,70.6,71920.60,23.86,Normal
20,164.7,63.2,20253.67,23.30,Normal
25,164.2,61.6,49712.81,22.85,Normal
68,183.8,79.7,200000.00,23.59,Normal
75,162.9,65.7,200000.00,24.76,Normal
49,170.8,72.2,57588.90,24.75,Normal
23,172.5,72.3,35939.79,24.30,Normal
48,167.8,66.7,10000.00,23.69,Normal
89,163.0,62.3,31957.93,23.45,Normal
36,164.5,62.2,46592.79,22.99,Normal
53,166.2,64.6,37578.73,23.39,Normal
57,165.0,61.5,40009.18,22.59,Normal
42,179.3,81.2,87550.10,25.26,Overweight
49,169.9,74.8,20321.98,25.91,Overweight
52,166.3,60.6,63905.76,21.91,Normal
52,170.7,70.8,45276.59,24.30,Normal
70,174.7,74.1,22600.00,24.28,Normal
60,167.6,68.0,200000.00,24.21,Normal
21,176.3,72.8,98008.27,23.42,Normal
18,161.1,65.4,24637.34,25.20,Overweight
47,178.2,77.4,79642.59,24.37,Normal
84,169.9,72.4,14317.85,25.08,Overweight
20,169.7,66.9,27519.41,23.23,Normal
23,165.1,61.3,165146.97,22.49,Normal
67,161.4,63.8,68606.44,24.49,Normal
50,158.3,57.3,63822.17,22.87,Normal
34,164.7,68.3,121546.18,25.18,Overweight
33,174.1,66.4,86675.68,21.91,Normal
66,163.3,62.6,39353.17,23.47,Normal
56,159.2,59.0,116138.93,23.28,Normal
64,163.6,63.2,10934.94,23.61,Normal
38,167.3,68.0,27420.63,24.30,Normal
56,167.6,68.6,45822.13,24.42,Normal
80,169.1,70.5,81857.43,24.65,Normal
41,177.2,77.6,37319.79,24.71,Normal
46,178.7,76.1,10037.90,23.83,Normal
29,184.0,87.6,10000.00,25.87,Overweight
64,158.6,64.5,47027.83,25.64,Overweight
20,164.0,63.6,32525.52,23.65,Normal
36,174.9,73.0,22044.07,23.86,Normal
70,166.8,65.8,18962.79,23.65,Normal
19,176.0,75.4,56397.31,24.34,Normal
90,171.4,67.6,161427.83,23.01,Normal
47,181.1,76.3,56401.60,23.26,Normal
47,177.3,68.9,163377.80,21.92,Normal
57,177.4,74.3,35709.99,23.61,Normal
64,167.1,70.2,74523.99,25.14,Overweight
51,169.3,68.3,168824.27,23.83,Normal
82,167.9,67.4,43377.28,23.91,Normal
88,159.5,61.9,51182.52,24.33,Normal
32,180.3,75.0,35694.18,23.07,Normal
69,175.2,73.7,85223.62,24.01,Normal
39,167.6,70.1,112625.47,24.96,Normal
90,179.1,77.9,68591.95,24.29,Normal
36,165.6,68.8,40671.40,25.09,Overweight
39,157.1,63.0,12965.24,25.53,Overweight
70,177.1,77.3,47867.47,24.65,Normal
75,161.1,60.1,42067.04,23.16,Normal
27,168.6,67.2,61831.90,23.64,Normal
58,171.4,76.3,55541.81,25.97,Overweight
43,172.7,72.5,200000.00,24.31,Normal
62,175.9,74.8,26715.77,24.18,Normal
58,174.1,70.2,12113.08,23.16,Normal
89,173.8,72.2,17881.04,23.90,Normal
86,164.5,67.1,28268.90,24.80,Normal
65,172.1,71.1,132400.24,24.01,Normal
67,159.5,59.5,15556.91,23.39,Normal
83,180.9,77.7,17542.05,23.74,Normal
31,160.2,65.2,72569.06,25.41,Overweight
70,167.6,69.4,107382.64,24.71,Normal
74,160.8,63.7,12400.14,24.64,Normal
27,164.9,66.6,10146.96,24.49,Normal
82,170.1,65.9,24634.31,22.78,Normal
69,166.3,67.2,90346.20,24.30,Normal
43,178.0,79.2,56879.05,25.00,Normal
53,171.6,69.9,25458.42,23.74,Normal
53,166.8,69.7,97271.92,25.05,Overweight
85,169.1,70.3,55918.64,24.58,Normal
88,178.5,79.0,45385.24,24.79,Normal
76,176.4,74.8,11694.39,24.04,Normal
65,162.0,65.6,24992.01,25.00,Normal
25,165.2,61.1,200000.00,22.39,Normal
84,173.3,72.2,36942.37,24.04,Normal
27,172.5,73.6,21134.54,24.73,Normal
30,162.6,64.3,35445.52,24.32,Normal
23,175.2,77.0,55656.51,25.09,Overweight
87,163.8,63.9,110723.10,23.82,Normal
54,179.1,75.3,87444.08,23.47,Normal
35,173.7,67.5,27196.45,22.37,Normal
23,162.1,62.2,157030.83,23.67,Normal
48,166.3,67.9,104088.61,24.55,Normal
70,166.2,68.6,33495.22,24.83,Normal
90,171.1,66.1,44551.44,22.58,Normal
58,168.6,71.7,85852.03,25.22,Overweight
62,162.0,60.1,131532.79,22.90,Normal
79,160.2,61.2,12746.06,23.85,Normal
83,173.8,70.8,53272.91,23.44,Normal
38,172.0,72.3,48618.83,24.44,Normal
90,170.7,70.2,29917.76,24.09,Normal
55,171.9,73.0,29778.96,24.70,Normal
85,165.7,71.4,129148.35,26.00,Overweight
26,171.3,71.6,80901.58,24.40,Normal
25,187.8,82.9,200000.00,23.51,Normal
82,178.2,77.6,29940.42,24.44,Normal
67,168.0,73.6,56568.03,26.08,Overweight
30,166.3,68.3,66072.54,24.70,Normal
83,150.0,56.8,111999.98,25.24,Overweight
25,177.5,70.8,169795.45,22.47,Normal
67,175.5,75.1,54395.07,24.38,Normal
32,166.2,65.5,18666.40,23.71,Normal
23,160.0,59.4,26370.15,23.20,Normal
76,161.9,62.8,56853.50,23.96,Normal
79,173.1,72.2,137346.73,24.10,Normal
25,169.4,67.0,13602.55,23.35,Normal
24,174.8,73.9,17444.43,24.19,Normal
62,170.6,69.3,98835.92,23.81,Normal
20,176.8,77.1,15607.61,24.67,Normal
72,172.6,72.2,18165.11,24.24,Normal
84,175.8,75.3,139060.17,24.36,Normal
72,155.4,60.9,40969.72,25.22,Overweight
34,161.4,64.2,38244.21,24.64,Normal
31,167.4,67.2,171312.17,23.98,Normal
67,177.6,69.4,19208.33,22.00,Normal
22,183.2,82.1,16029.60,24.46,Normal
57,168.9,65.7,200000.00,23.03,Normal
50,165.7,65.6,61683.29,23.89,Normal
72,156.3,59.7,92181.30,24.44,Normal
32,176.0,78.3,37790.11,25.28,Overweight
73,166.1,71.7,45425.99,25.99,Overweight
69,190.7,84.5,26539.49,23.24,Normal
35,164.8,61.2,66575.13,22.53,Normal
44,184.7,82.9,105663.41,24.30,Normal
22,175.2,74.4,59644.79,24.24,Normal
50,162.8,60.0,129909.63,22.64,Normal
37,171.6,70.6,90756.41,23.98,Normal
26,175.4,75.6,19461.24,24.57,Normal
58,168.4,64.4,43892.94,22.71,Normal
59,175.9,71.3,33397.06,23.04,Normal
24,175.7,72.2,98505.63,23.39,Normal
31,174.2,72.2,75751.01,23.79,Normal
24,169.9,71.4,56073.73,24.73,Normal
67,161.8,61.9,124493.42,23.64,Normal
42,169.5,69.1,10000.00,24.05,Normal
23,171.2,77.1,29055.44,26.31,Overweight
31,156.9,56.2,31360.99,22.83,Normal
89,171.2,68.4,62713.95,23.34,Normal
36,169.3,70.8,82232.63,24.70,Normal
67,160.9,65.1,49941.18,25.15,Overweight
52,167.7,68.7,15310.81,24.43,Normal
31,167.8,73.0,72104.58,25.93,Overweight
40,183.5,81.8,56108.01,24.29,Normal
19,171.5,64.7,13332.18,22.00,Normal
72,177.3,75.7,38327.26,24.08,Normal
42,169.2,67.0,70010.49,23.40,Normal
54,156.9,63.2,200000.00,25.67,Overweight
29,174.7,76.1,18762.48,24.93,Normal
78,165.4,60.9,101812.35,22.26,Normal
33,167.7,71.5,18976.41,25.42,Overweight
59,162.6,66.3,15934.32,25.08,Overweight
81,170.5,68.8,16803.56,23.67,Normal
70,177.5,75.4,86188.40,23.93,Normal
62,176.5,78.9,56200.57,25.33,Overweight
82,181.1,72.8,37667.69,22.20,Normal
30,182.1,80.9,75495.40,24.40,Normal
88,155.7,61.5,51871.12,25.37,Overweight
58,161.6,62.4,55229.10,23.89,Normal
47,157.3,61.3,38048.03,24.77,Normal
36,174.4,73.3,19830.69,24.10,Normal
72,165.1,63.1,200000.00,23.15,Normal
89,166.6,64.2,176339.56,23.13,Normal
68,168.5,70.3,200000.00,24.76,Normal
20,172.7,69.7,30773.06,23.37,Normal
52,159.6,56.6,27066.26,22.22,Normal
71,161.2,62.7,34433.25,24.13,Normal
47,170.0,67.8,131462.19,23.46,Normal
74,178.4,72.8,49991.36,22.87,Normal
69,169.8,69.4,30665.88,24.07,Normal
22,164.5,67.2,69373.05,24.83,Normal
58,155.0,57.7,25770.20,24.02,Normal
30,176.7,71.7,14763.70,22.96,Normal
53,164.8,66.6,56167.28,24.52,Normal
46,162.0,66.1,31423.53,25.19,Overweight
76,158.0,66.6,49387.28,26.68,Overweight
81,159.9,65.7,10000.00,25.70,Overweight
51,163.3,61.0,22402.05,22.87,Normal
57,168.3,70.6,48012.98,24.93,Normal
63,161.5,63.4,12772.21,24.31,Normal
65,171.3,67.0,13169.10,22.83,Normal
64,168.3,68.8,51775.42,24.29,Normal
75,185.6,88.4,94014.28,25.66,Overweight
89,158.1,63.6,22409.36,25.44,Overweight
78,171.1,67.2,39492.43,22.95,Normal
27,171.2,70.4,40322.22,24.02,Normal
52,162.8,65.1,12255.08,24.56,Normal
51,170.7,64.7,145114.12,22.20,Normal
55,175.4,68.8,42409.03,22.36,Normal
56,170.7,70.4,42820.09,24.16,Normal
70,179.7,78.0,69944.92,24.15,Normal
48,154.8,52.0,12280.68,21.70,Normal
37,164.1,65.8,114430.07,24.43,Normal
51,180.3,81.3,128711.40,25.01,Overweight
80,176.4,74.0,56741.25,23.78,Normal
40,173.8,72.7,75793.35,24.07,Normal
19,178.6,78.3,37283.52,24.55,Normal
89,156.6,60.2,108743.04,24.55,Normal
32,175.6,69.0,23840.30,22.38,Normal
62,177.5,72.9,48563.13,23.14,Normal
76,165.4,64.5,51242.03,23.58,Normal
38,188.4,82.6,48289.15,23.27,Normal
42,171.4,74.9,130874.19,25.50,Overweight
38,154.7,59.3,200000.00,24.78,Normal
28,172.7,68.3,45293.78,22.90,Normal
29,165.0,64.7,76351.29,23.76,Normal
31,178.2,79.6,24284.50,25.07,Overweight
51,173.8,70.6,126564.54,23.37,Normal
56,165.8,68.5,31383.64,24.92,Normal
19,180.5,82.3,200000.00,25.26,Overweight
79,176.6,78.5,11115.69,25.17,Overweight
67,164.2,65.2,200000.00,24.18,Normal
23,168.9,72.2,122012.44,25.31,Overweight
79,173.6,70.8,18210.63,23.49,Normal
20,167.5,74.8,200000.00,26.66,Overweight
58,167.7,68.2,21681.38,24.25,Normal
51,170.3,73.0,37679.84,25.17,Overweight
54,162.5,62.3,15566.01,23.59,Normal
87,154.4,58.7,43825.52,24.62,Normal
85,171.7,72.4,47683.98,24.56,Normal
38,156.1,55.7,105535.84,22.86,Normal
60,163.0,60.9,200000.00,22.92,Normal
88,157.6,59.0,31511.69,23.75,Normal
71,158.5,63.6,10000.00,25.32,Overweight
82,173.0,66.3,89628.32,22.15,Normal
49,168.4,67.0,30470.02,23.63,Normal
38,168.2,71.8,200000.00,25.38,Overweight
55,160.8,58.4,48467.66,22.59,Normal
77,165.4,69.4,25250.38,25.37,Overweight
85,172.6,68.1,20092.59,22.86,Normal
68,169.6,66.3,87585.99,23.05,Normal
69,175.8,73.7,39029.20,23.85,Normal
55,176.8,80.6,187346.44,25.79,Overweight
41,168.2,66.0,41367.37,23.33,Normal
48,157.0,54.0,178605.80,21.91,Normal
54,164.7,60.9,14438.56,22.45,Normal
77,169.3,71.6,10456.93,24.98,Normal
58,164.6,61.0,105455.80,22.51,Normal
75,162.6,67.0,32918.67,25.34,Overweight
19,170.5,70.0,39441.84,24.08,Normal
73,187.0,83.8,20106.61,23.96,Normal
55,166.6,67.5,18822.85,24.32,Normal
90,170.0,67.0,88599.25,23.18,Normal
52,160.8,62.5,49159.02,24.17,Normal
52,178.7,73.1,19256.37,22.89,Normal
27,176.1,78.5,101851.16,25.31,Overweight
76,175.6,70.9,143946.99,22.99,Normal
69,179.5,78.6,45334.76,24.39,Normal
80,167.0,63.8,123334.84,22.88,Normal
24,167.9,66.1,20295.49,23.45,Normal
33,182.0,78.4,84058.33,23.67,Normal
82,174.4,81.9,57835.24,26.93,Overweight
21,154.5,57.2,24523.16,23.96,Normal
55,173.2,69.5,200000.00,23.17,Normal
47,165.9,64.7,61652.91,23.51,Normal
86,176.3,70.1,29379.14,22.55,Normal
80,172.9,71.3,50890.93,23.85,Normal
83,157.8,65.3,22857.93,26.22,Overweight
39,171.9,71.9,17651.71,24.33,Normal
60,171.5,73.3,33366.27,24.92,Normal
69,172.5,68.7,35462.71,23.09,Normal
88,174.0,72.1,24246.36,23.81,Normal
18,180.5,78.8,154165.23,24.19,Normal
89,172.9,69.6,25098.90,23.28,Normal
43,170.2,70.7,21606.99,24.41,Normal
27,178.0,77.9,17199.40,24.59,Normal
62,185.7,84.4,15772.03,24.47,Normal
75,176.4,74.2,126056.41,23.85,Normal
27,171.4,73.8,63078.09,25.12,Overweight
20,173.0,71.1,93066.83,23.76,Normal
83,171.8,69.8,125034.23,23.65,Normal
86,170.1,73.8,37042.03,25.51,Overweight
29,185.2,79.0,188112.24,23.03,Normal
83,164.8,60.1,28440.72,22.13,Normal
84,178.1,73.5,18650.44,23.17,Normal
90,169.1,69.8,69984.79,24.41,Normal
33,159.6,65.0,56946.72,25.52,Overweight
60,168.7,66.3,56865.38,23.30,Normal
90,166.2,71.7,124687.70,25.96,Overweight
83,174.0,72.7,55015.39,24.01,Normal
62,170.6,69.5,66272.14,23.88,Normal
32,162.8,61.1,169977.37,23.05,Normal
24,180.3,83.9,63563.28,25.81,Overweight
36,177.6,75.2,78011.49,23.84,Normal
22,181.1,74.7,13958.38,22.78,Normal
32,171.7,78.1,200000.00,26.49,Overweight
23,169.7,70.3,11944.43,24.41,Normal
